D_MUNICIPIO,D_ESTACION,F_FECHA,x,y,Contaminante,Registro_contaminante,id
DOS HERMANAS,DOS HERMANAS,2024-10-13,37.28631362512957,-5.9256409532412215,NO2,6.5,3
DOS HERMANAS,DOS HERMANAS,2024-10-13,37.28631362512957,-5.9256409532412215,O3,40.322916666666664,3
DOS HERMANAS,DOS HERMANAS,2024-10-13,37.28631362512957,-5.9256409532412215,SO2,3.75,3
DOS HERMANAS,DOS HERMANAS,2024-10-14,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-14,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-14,37.28631362512957,-5.9256409532412215,NO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-14,37.28631362512957,-5.9256409532412215,O3,26.726375,3
DOS HERMANAS,DOS HERMANAS,2024-10-14,37.28631362512957,-5.9256409532412215,SO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-15,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-15,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-15,37.28631362512957,-5.9256409532412215,NO2,7.25,3
DOS HERMANAS,DOS HERMANAS,2024-10-15,37.28631362512957,-5.9256409532412215,O3,56.25520833333333,3
DOS HERMANAS,DOS HERMANAS,2024-10-15,37.28631362512957,-5.9256409532412215,SO2,4,3
DOS HERMANAS,DOS HERMANAS,2024-10-16,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-16,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-16,37.28631362512957,-5.9256409532412215,NO2,4.875,3
DOS HERMANAS,DOS HERMANAS,2024-10-16,37.28631362512957,-5.9256409532412215,O3,61.697916666666664,3
DOS HERMANAS,DOS HERMANAS,2024-10-16,37.28631362512957,-5.9256409532412215,SO2,3.9583333333333335,3
DOS HERMANAS,DOS HERMANAS,2024-10-17,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-17,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-17,37.28631362512957,-5.9256409532412215,NO2,12.333333333333334,3
DOS HERMANAS,DOS HERMANAS,2024-10-17,37.28631362512957,-5.9256409532412215,O3,56.859375,3
DOS HERMANAS,DOS HERMANAS,2024-10-17,37.28631362512957,-5.9256409532412215,SO2,4,3
DOS HERMANAS,DOS HERMANAS,2024-10-18,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-18,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-18,37.28631362512957,-5.9256409532412215,NO2,17.208333333333336,3
DOS HERMANAS,DOS HERMANAS,2024-10-18,37.28631362512957,-5.9256409532412215,O3,37.63020833333333,3
DOS HERMANAS,DOS HERMANAS,2024-10-18,37.28631362512957,-5.9256409532412215,SO2,3.4583333333333335,3
DOS HERMANAS,DOS HERMANAS,2024-10-19,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-19,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-19,37.28631362512957,-5.9256409532412215,NO2,18.291666666666668,3
DOS HERMANAS,DOS HERMANAS,2024-10-19,37.28631362512957,-5.9256409532412215,O3,39.515625,3
DOS HERMANAS,DOS HERMANAS,2024-10-19,37.28631362512957,-5.9256409532412215,SO2,3.5,3
DOS HERMANAS,DOS HERMANAS,2024-10-20,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-20,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-20,37.28631362512957,-5.9256409532412215,NO2,18.416666666666664,3
DOS HERMANAS,DOS HERMANAS,2024-10-20,37.28631362512957,-5.9256409532412215,O3,43.57291666666667,3
DOS HERMANAS,DOS HERMANAS,2024-10-20,37.28631362512957,-5.9256409532412215,SO2,3.5416666666666665,3
DOS HERMANAS,DOS HERMANAS,2024-10-21,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-21,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-21,37.28631362512957,-5.9256409532412215,NO2,26.041666666666664,3
DOS HERMANAS,DOS HERMANAS,2024-10-21,37.28631362512957,-5.9256409532412215,O3,34.75,3
DOS HERMANAS,DOS HERMANAS,2024-10-21,37.28631362512957,-5.9256409532412215,SO2,3.7916666666666665,3
DOS HERMANAS,DOS HERMANAS,2024-10-22,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-22,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-22,37.28631362512957,-5.9256409532412215,NO2,16.25,3
DOS HERMANAS,DOS HERMANAS,2024-10-22,37.28631362512957,-5.9256409532412215,O3,47.76041666666667,3
DOS HERMANAS,DOS HERMANAS,2024-10-22,37.28631362512957,-5.9256409532412215,SO2,3.7916666666666665,3
DOS HERMANAS,DOS HERMANAS,2024-10-23,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-23,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-23,37.28631362512957,-5.9256409532412215,NO2,9.083333333333332,3
DOS HERMANAS,DOS HERMANAS,2024-10-23,37.28631362512957,-5.9256409532412215,O3,64.77604166666667,3
DOS HERMANAS,DOS HERMANAS,2024-10-23,37.28631362512957,-5.9256409532412215,SO2,3.75,3
DOS HERMANAS,DOS HERMANAS,2024-10-24,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-24,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-24,37.28631362512957,-5.9256409532412215,NO2,17.458333333333336,3
DOS HERMANAS,DOS HERMANAS,2024-10-24,37.28631362512957,-5.9256409532412215,O3,51.18229166666667,3
DOS HERMANAS,DOS HERMANAS,2024-10-24,37.28631362512957,-5.9256409532412215,SO2,3.875,3
DOS HERMANAS,DOS HERMANAS,2024-10-25,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-25,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-25,37.28631362512957,-5.9256409532412215,NO2,17.333333333333332,3
DOS HERMANAS,DOS HERMANAS,2024-10-25,37.28631362512957,-5.9256409532412215,O3,45.572916666666664,3
DOS HERMANAS,DOS HERMANAS,2024-10-25,37.28631362512957,-5.9256409532412215,SO2,3.875,3
DOS HERMANAS,DOS HERMANAS,2024-10-26,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-26,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-26,37.28631362512957,-5.9256409532412215,NO2,10.291666666666668,3
DOS HERMANAS,DOS HERMANAS,2024-10-26,37.28631362512957,-5.9256409532412215,O3,56.90625,3
DOS HERMANAS,DOS HERMANAS,2024-10-26,37.28631362512957,-5.9256409532412215,SO2,3.0416666666666665,3
DOS HERMANAS,DOS HERMANAS,2024-10-27,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-27,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-27,37.28631362512957,-5.9256409532412215,NO2,9.583333333333332,3
DOS HERMANAS,DOS HERMANAS,2024-10-27,37.28631362512957,-5.9256409532412215,O3,43.20833333333333,3
DOS HERMANAS,DOS HERMANAS,2024-10-27,37.28631362512957,-5.9256409532412215,SO2,3.4583333333333335,3
DOS HERMANAS,DOS HERMANAS,2024-10-28,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-28,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-28,37.28631362512957,-5.9256409532412215,NO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-28,37.28631362512957,-5.9256409532412215,O3,53.44716666666667,3
DOS HERMANAS,DOS HERMANAS,2024-10-28,37.28631362512957,-5.9256409532412215,SO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-29,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-29,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-29,37.28631362512957,-5.9256409532412215,NO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-29,37.28631362512957,-5.9256409532412215,O3,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-29,37.28631362512957,-5.9256409532412215,SO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-30,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-30,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-30,37.28631362512957,-5.9256409532412215,NO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-30,37.28631362512957,-5.9256409532412215,O3,57.206875,3
DOS HERMANAS,DOS HERMANAS,2024-10-30,37.28631362512957,-5.9256409532412215,SO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-31,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-31,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-31,37.28631362512957,-5.9256409532412215,NO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-31,37.28631362512957,-5.9256409532412215,O3,NA,3
DOS HERMANAS,DOS HERMANAS,2024-10-31,37.28631362512957,-5.9256409532412215,SO2,NA,3
DOS HERMANAS,DOS HERMANAS,2024-11-01,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-11-01,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-11-01,37.28631362512957,-5.9256409532412215,NO2,12.416666666666666,3
DOS HERMANAS,DOS HERMANAS,2024-11-01,37.28631362512957,-5.9256409532412215,O3,48.70833333333333,3
DOS HERMANAS,DOS HERMANAS,2024-11-01,37.28631362512957,-5.9256409532412215,SO2,3.3333333333333335,3
DOS HERMANAS,DOS HERMANAS,2024-11-02,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-11-02,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-11-02,37.28631362512957,-5.9256409532412215,NO2,10.791666666666668,3
DOS HERMANAS,DOS HERMANAS,2024-11-02,37.28631362512957,-5.9256409532412215,O3,48.55729166666667,3
DOS HERMANAS,DOS HERMANAS,2024-11-02,37.28631362512957,-5.9256409532412215,SO2,3.0416666666666665,3
DOS HERMANAS,DOS HERMANAS,2024-11-03,37.28631362512957,-5.9256409532412215,PM10,NA,3
DOS HERMANAS,DOS HERMANAS,2024-11-03,37.28631362512957,-5.9256409532412215,PM25,NA,3
DOS HERMANAS,DOS HERMANAS,2024-11-03,37.28631362512957,-5.9256409532412215,NO2,5.625,3
DOS HERMANAS,DOS HERMANAS,2024-11-03,37.28631362512957,-5.9256409532412215,O3,59.453125,3
DOS HERMANAS,DOS HERMANAS,2024-11-03,37.28631362512957,-5.9256409532412215,SO2,3.375,3
GUILLENA,COBRE LAS CRUCES,2024-09-01,37.49688374111397,-6.099917362971358,PM10,50.704375,4
GUILLENA,COBRE LAS CRUCES,2024-09-01,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-01,37.49688374111397,-6.099917362971358,NO2,6.541666666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-01,37.49688374111397,-6.099917362971358,O3,53.33854166666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-01,37.49688374111397,-6.099917362971358,SO2,2.6666666666666665,4
GUILLENA,COBRE LAS CRUCES,2024-09-02,37.49688374111397,-6.099917362971358,PM10,31.22475,4
GUILLENA,COBRE LAS CRUCES,2024-09-02,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-02,37.49688374111397,-6.099917362971358,NO2,8.791666666666668,4
GUILLENA,COBRE LAS CRUCES,2024-09-02,37.49688374111397,-6.099917362971358,O3,47.88541666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-02,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-03,37.49688374111397,-6.099917362971358,PM10,21.900583333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-03,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-03,37.49688374111397,-6.099917362971358,NO2,6.851541666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-03,37.49688374111397,-6.099917362971358,O3,49.48633333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-03,37.49688374111397,-6.099917362971358,SO2,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-04,37.49688374111397,-6.099917362971358,PM10,21.2515,4
GUILLENA,COBRE LAS CRUCES,2024-09-04,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-04,37.49688374111397,-6.099917362971358,NO2,8,4
GUILLENA,COBRE LAS CRUCES,2024-09-04,37.49688374111397,-6.099917362971358,O3,60.53125,4
GUILLENA,COBRE LAS CRUCES,2024-09-04,37.49688374111397,-6.099917362971358,SO2,2.9583333333333335,4
GUILLENA,COBRE LAS CRUCES,2024-09-05,37.49688374111397,-6.099917362971358,PM10,17.291791666666665,4
GUILLENA,COBRE LAS CRUCES,2024-09-05,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-05,37.49688374111397,-6.099917362971358,NO2,6.833333333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-05,37.49688374111397,-6.099917362971358,O3,69.91145833333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-05,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-06,37.49688374111397,-6.099917362971358,PM10,21.31175,4
GUILLENA,COBRE LAS CRUCES,2024-09-06,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-06,37.49688374111397,-6.099917362971358,NO2,5.833333333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-06,37.49688374111397,-6.099917362971358,O3,69.94791666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-06,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-07,37.49688374111397,-6.099917362971358,PM10,15.784708333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-07,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-07,37.49688374111397,-6.099917362971358,NO2,5.291666666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-07,37.49688374111397,-6.099917362971358,O3,68.44791666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-07,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-08,37.49688374111397,-6.099917362971358,PM10,18.723083333333335,4
GUILLENA,COBRE LAS CRUCES,2024-09-08,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-08,37.49688374111397,-6.099917362971358,NO2,6.375,4
GUILLENA,COBRE LAS CRUCES,2024-09-08,37.49688374111397,-6.099917362971358,O3,60.640625,4
GUILLENA,COBRE LAS CRUCES,2024-09-08,37.49688374111397,-6.099917362971358,SO2,2.9583333333333335,4
GUILLENA,COBRE LAS CRUCES,2024-09-10,37.49688374111397,-6.099917362971358,PM10,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-10,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-10,37.49688374111397,-6.099917362971358,NO2,8.565217391304348,4
GUILLENA,COBRE LAS CRUCES,2024-09-10,37.49688374111397,-6.099917362971358,O3,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-10,37.49688374111397,-6.099917362971358,SO2,2.782608695652174,4
GUILLENA,COBRE LAS CRUCES,2024-09-11,37.49688374111397,-6.099917362971358,PM10,24.126291666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-11,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-11,37.49688374111397,-6.099917362971358,NO2,8,4
GUILLENA,COBRE LAS CRUCES,2024-09-11,37.49688374111397,-6.099917362971358,O3,62.79166666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-11,37.49688374111397,-6.099917362971358,SO2,2.9583333333333335,4
GUILLENA,COBRE LAS CRUCES,2024-09-12,37.49688374111397,-6.099917362971358,PM10,31.299416666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-12,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-12,37.49688374111397,-6.099917362971358,NO2,6.083333333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-12,37.49688374111397,-6.099917362971358,O3,81.96354166666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-12,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-13,37.49688374111397,-6.099917362971358,PM10,27.057583333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-13,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-13,37.49688374111397,-6.099917362971358,NO2,8.75,4
GUILLENA,COBRE LAS CRUCES,2024-09-13,37.49688374111397,-6.099917362971358,O3,57.625,4
GUILLENA,COBRE LAS CRUCES,2024-09-13,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-14,37.49688374111397,-6.099917362971358,PM10,27.511416666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-14,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-14,37.49688374111397,-6.099917362971358,NO2,5.125,4
GUILLENA,COBRE LAS CRUCES,2024-09-14,37.49688374111397,-6.099917362971358,O3,70.25520833333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-14,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-15,37.49688374111397,-6.099917362971358,PM10,18.719416666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-15,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-15,37.49688374111397,-6.099917362971358,NO2,4.5,4
GUILLENA,COBRE LAS CRUCES,2024-09-15,37.49688374111397,-6.099917362971358,O3,65.568625,4
GUILLENA,COBRE LAS CRUCES,2024-09-15,37.49688374111397,-6.099917362971358,SO2,2.9583333333333335,4
GUILLENA,COBRE LAS CRUCES,2024-09-16,37.49688374111397,-6.099917362971358,PM10,19.725791666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-16,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-16,37.49688374111397,-6.099917362971358,NO2,7.666666666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-16,37.49688374111397,-6.099917362971358,O3,68.53683333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-16,37.49688374111397,-6.099917362971358,SO2,3.0416666666666665,4
GUILLENA,COBRE LAS CRUCES,2024-09-17,37.49688374111397,-6.099917362971358,PM10,31.73525,4
GUILLENA,COBRE LAS CRUCES,2024-09-17,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-17,37.49688374111397,-6.099917362971358,NO2,6.375,4
GUILLENA,COBRE LAS CRUCES,2024-09-17,37.49688374111397,-6.099917362971358,O3,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-17,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-18,37.49688374111397,-6.099917362971358,PM10,38.32491666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-18,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-18,37.49688374111397,-6.099917362971358,NO2,6.041666666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-18,37.49688374111397,-6.099917362971358,O3,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-18,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-19,37.49688374111397,-6.099917362971358,PM10,34.42395833333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-19,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-19,37.49688374111397,-6.099917362971358,NO2,7.375,4
GUILLENA,COBRE LAS CRUCES,2024-09-19,37.49688374111397,-6.099917362971358,O3,67.42708333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-19,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-20,37.49688374111397,-6.099917362971358,PM10,36.988791666666664,4
GUILLENA,COBRE LAS CRUCES,2024-09-20,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-20,37.49688374111397,-6.099917362971358,NO2,7.875,4
GUILLENA,COBRE LAS CRUCES,2024-09-20,37.49688374111397,-6.099917362971358,O3,56.33333333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-20,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-21,37.49688374111397,-6.099917362971358,PM10,25.37858333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-21,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-21,37.49688374111397,-6.099917362971358,NO2,6.291666666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-21,37.49688374111397,-6.099917362971358,O3,56.380208333333336,4
GUILLENA,COBRE LAS CRUCES,2024-09-21,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-22,37.49688374111397,-6.099917362971358,PM10,19.647541666666665,4
GUILLENA,COBRE LAS CRUCES,2024-09-22,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-22,37.49688374111397,-6.099917362971358,NO2,6.375,4
GUILLENA,COBRE LAS CRUCES,2024-09-22,37.49688374111397,-6.099917362971358,O3,48.15104166666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-22,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-23,37.49688374111397,-6.099917362971358,PM10,31.55645833333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-23,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-23,37.49688374111397,-6.099917362971358,NO2,6.541666666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-23,37.49688374111397,-6.099917362971358,O3,62.53125,4
GUILLENA,COBRE LAS CRUCES,2024-09-23,37.49688374111397,-6.099917362971358,SO2,2.9583333333333335,4
GUILLENA,COBRE LAS CRUCES,2024-09-24,37.49688374111397,-6.099917362971358,PM10,25.6775,4
GUILLENA,COBRE LAS CRUCES,2024-09-24,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-24,37.49688374111397,-6.099917362971358,NO2,7.041666666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-24,37.49688374111397,-6.099917362971358,O3,64.71875,4
GUILLENA,COBRE LAS CRUCES,2024-09-24,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-25,37.49688374111397,-6.099917362971358,PM10,26.669208333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-25,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-25,37.49688374111397,-6.099917362971358,NO2,8.666666666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-25,37.49688374111397,-6.099917362971358,O3,41.15104166666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-25,37.49688374111397,-6.099917362971358,SO2,2.9583333333333335,4
GUILLENA,COBRE LAS CRUCES,2024-09-26,37.49688374111397,-6.099917362971358,PM10,16.841208333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-26,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-26,37.49688374111397,-6.099917362971358,NO2,5.940875,4
GUILLENA,COBRE LAS CRUCES,2024-09-26,37.49688374111397,-6.099917362971358,O3,25.178708333333333,4
GUILLENA,COBRE LAS CRUCES,2024-09-26,37.49688374111397,-6.099917362971358,SO2,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-27,37.49688374111397,-6.099917362971358,PM10,13.776083333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-27,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-27,37.49688374111397,-6.099917362971358,NO2,5.958333333333334,4
GUILLENA,COBRE LAS CRUCES,2024-09-27,37.49688374111397,-6.099917362971358,O3,35.63541666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-27,37.49688374111397,-6.099917362971358,SO2,3.0416666666666665,4
GUILLENA,COBRE LAS CRUCES,2024-09-28,37.49688374111397,-6.099917362971358,PM10,6.928416666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-28,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-28,37.49688374111397,-6.099917362971358,NO2,5.166666666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-28,37.49688374111397,-6.099917362971358,O3,69.25,4
GUILLENA,COBRE LAS CRUCES,2024-09-28,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-29,37.49688374111397,-6.099917362971358,PM10,12.853375,4
GUILLENA,COBRE LAS CRUCES,2024-09-29,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-29,37.49688374111397,-6.099917362971358,NO2,5.291666666666666,4
GUILLENA,COBRE LAS CRUCES,2024-09-29,37.49688374111397,-6.099917362971358,O3,65.54166666666667,4
GUILLENA,COBRE LAS CRUCES,2024-09-29,37.49688374111397,-6.099917362971358,SO2,3,4
GUILLENA,COBRE LAS CRUCES,2024-09-30,37.49688374111397,-6.099917362971358,PM10,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-30,37.49688374111397,-6.099917362971358,PM25,NA,4
GUILLENA,COBRE LAS CRUCES,2024-09-30,37.49688374111397,-6.099917362971358,NO2,6.75,4
